,submission_date,state,tot_cases,new_case,tot_death,new_death,date
13760,03/05/2020,DE,0,0.0,0,0.0,2020-03-05
13761,03/06/2020,DE,0,0.0,0,0.0,2020-03-06
13762,03/07/2020,DE,0,0.0,0,0.0,2020-03-07
13763,03/08/2020,DE,0,0.0,0,0.0,2020-03-08
13764,03/09/2020,DE,0,0.0,0,0.0,2020-03-09
13765,03/10/2020,DE,0,0.0,0,0.0,2020-03-10
13766,03/11/2020,DE,1,1.0,0,0.0,2020-03-11
13767,03/12/2020,DE,4,3.0,0,0.0,2020-03-12
13768,03/13/2020,DE,5,1.0,0,0.0,2020-03-13
13769,03/14/2020,DE,8,3.0,0,0.0,2020-03-14
13770,03/15/2020,DE,8,0.0,0,0.0,2020-03-15
13771,03/16/2020,DE,8,0.0,0,0.0,2020-03-16
13772,03/17/2020,DE,16,8.0,0,0.0,2020-03-17
13773,03/18/2020,DE,26,10.0,0,0.0,2020-03-18
13774,03/19/2020,DE,30,4.0,0,0.0,2020-03-19
13775,03/20/2020,DE,39,9.0,0,0.0,2020-03-20
13776,03/21/2020,DE,45,6.0,0,0.0,2020-03-21
13777,03/22/2020,DE,56,11.0,0,0.0,2020-03-22
13778,03/23/2020,DE,87,31.0,0,0.0,2020-03-23
13779,03/24/2020,DE,104,17.0,0,0.0,2020-03-24
13780,03/25/2020,DE,119,15.0,0,0.0,2020-03-25
13781,03/26/2020,DE,143,24.0,2,2.0,2020-03-26
13782,03/27/2020,DE,165,22.0,2,0.0,2020-03-27
13783,03/28/2020,DE,214,49.0,5,3.0,2020-03-28
13784,03/29/2020,DE,232,18.0,6,1.0,2020-03-29
13785,03/30/2020,DE,264,32.0,7,1.0,2020-03-30
13786,03/31/2020,DE,319,55.0,10,3.0,2020-03-31
13787,04/01/2020,DE,368,49.0,11,1.0,2020-04-01
13788,04/02/2020,DE,393,25.0,12,1.0,2020-04-02
13789,04/03/2020,DE,450,57.0,14,2.0,2020-04-03
13790,04/04/2020,DE,593,143.0,14,0.0,2020-04-04
13791,04/05/2020,DE,673,80.0,14,0.0,2020-04-05
13792,04/06/2020,DE,783,110.0,15,1.0,2020-04-06
13793,04/07/2020,DE,928,145.0,16,1.0,2020-04-07
13794,04/08/2020,DE,1116,188.0,19,3.0,2020-04-08
13795,04/09/2020,DE,1209,93.0,23,4.0,2020-04-09
13796,04/10/2020,DE,1326,117.0,32,9.0,2020-04-10
13797,04/11/2020,DE,1479,153.0,33,1.0,2020-04-11
13798,04/12/2020,DE,1625,146.0,35,2.0,2020-04-12
13799,04/13/2020,DE,1761,136.0,41,6.0,2020-04-13
13800,04/14/2020,DE,1926,165.0,43,2.0,2020-04-14
13801,04/15/2020,DE,2014,88.0,46,3.0,2020-04-15
13802,04/16/2020,DE,2075,61.0,52,6.0,2020-04-16
13803,04/17/2020,DE,2323,248.0,61,9.0,2020-04-17
13804,04/18/2020,DE,2538,215.0,67,6.0,2020-04-18
13805,04/19/2020,DE,2745,244.0,72,14.0,2020-04-19
13806,04/20/2020,DE,2745,0.0,72,0.0,2020-04-20
13807,04/21/2020,DE,3200,496.0,89,27.0,2020-04-21
13808,04/22/2020,DE,3308,108.0,92,3.0,2020-04-22
13809,04/23/2020,DE,3442,134.0,100,8.0,2020-04-23
13810,04/24/2020,DE,3442,-41.0,100,-10.0,2020-04-24
13811,04/25/2020,DE,3576,134.0,112,12.0,2020-04-25
13812,04/26/2020,DE,4162,630.0,125,24.0,2020-04-26
13813,04/27/2020,DE,4575,498.0,137,12.0,2020-04-27
13814,04/28/2020,DE,4655,80.0,144,7.0,2020-04-28
13815,04/29/2020,DE,4734,79.0,152,8.0,2020-04-29
13816,04/30/2020,DE,4734,-129.0,152,-11.0,2020-04-30
13817,05/01/2020,DE,4918,184.0,159,7.0,2020-05-01
13818,05/02/2020,DE,5038,120.0,168,9.0,2020-05-02
13819,05/03/2020,DE,5208,170.0,177,9.0,2020-05-03
13820,05/04/2020,DE,5288,80.0,182,5.0,2020-05-04
13821,05/05/2020,DE,5371,83.0,187,5.0,2020-05-05
13822,05/06/2020,DE,5778,407.0,193,6.0,2020-05-06
13823,05/07/2020,DE,6111,517.0,213,31.0,2020-05-07
13824,05/08/2020,DE,6111,-184.0,213,-11.0,2020-05-08
13825,05/09/2020,DE,6447,520.0,224,22.0,2020-05-09
13826,05/10/2020,DE,6565,118.0,225,1.0,2020-05-10
13827,05/11/2020,DE,6741,244.0,237,12.0,2020-05-11
13828,05/12/2020,DE,6952,314.0,247,10.0,2020-05-12
13829,05/13/2020,DE,7223,401.0,260,14.0,2020-05-13
13830,05/14/2020,DE,7373,157.0,271,13.0,2020-05-14
13831,05/15/2020,DE,7373,-492.0,271,-14.0,2020-05-15
13832,05/16/2020,DE,7547,174.0,286,15.0,2020-05-16
13833,05/17/2020,DE,7869,1128.0,297,31.0,2020-05-17
13834,05/18/2020,DE,8037,192.0,304,7.0,2020-05-18
13835,05/19/2020,DE,8194,172.0,310,8.0,2020-05-19
13836,05/20/2020,DE,8386,207.0,317,8.0,2020-05-20
13837,05/21/2020,DE,8529,149.0,322,5.0,2020-05-21
13838,05/22/2020,DE,8690,176.0,324,2.0,2020-05-22
13839,05/23/2020,DE,8690,-881.0,324,-23.0,2020-05-23
13840,05/24/2020,DE,8809,119.0,326,2.0,2020-05-24
13841,05/25/2020,DE,9067,1192.0,337,34.0,2020-05-25
13842,05/26/2020,DE,9096,29.0,344,7.0,2020-05-26
13843,05/27/2020,DE,9171,73.0,345,1.0,2020-05-27
13844,05/28/2020,DE,9236,65.0,356,11.0,2020-05-28
13845,05/29/2020,DE,9422,188.0,361,6.0,2020-05-29
13846,05/30/2020,DE,9498,77.0,366,5.0,2020-05-30
13847,05/31/2020,DE,9606,110.0,369,3.0,2020-05-31
13848,06/01/2020,DE,9685,80.0,373,4.0,2020-06-01
13849,06/02/2020,DE,9712,27.0,375,2.0,2020-06-02
13850,06/03/2020,DE,9746,38.0,386,11.0,2020-06-03
13851,06/04/2020,DE,9773,26.0,388,2.0,2020-06-04
13852,06/05/2020,DE,9845,72.0,390,2.0,2020-06-05
13853,06/06/2020,DE,9942,99.0,398,8.0,2020-06-06
13854,06/07/2020,DE,9972,32.0,398,0.0,2020-06-07
13855,06/08/2020,DE,10020,49.0,410,12.0,2020-06-08
13856,06/09/2020,DE,10056,35.0,413,3.0,2020-06-09
13857,06/10/2020,DE,10107,54.0,414,1.0,2020-06-10
13858,06/11/2020,DE,10173,69.0,414,0.0,2020-06-11
13859,06/12/2020,DE,10229,56.0,418,4.0,2020-06-12
13860,06/13/2020,DE,10264,35.0,422,5.0,2020-06-13
13861,06/14/2020,DE,10340,87.0,423,1.0,2020-06-14
13862,06/15/2020,DE,10403,75.0,424,1.0,2020-06-15
13863,06/16/2020,DE,10444,41.0,426,2.0,2020-06-16
13864,06/17/2020,DE,10500,57.0,431,5.0,2020-06-17
13865,06/18/2020,DE,10611,167.0,433,2.0,2020-06-18
13866,06/19/2020,DE,10611,0.0,433,0.0,2020-06-19
13867,06/20/2020,DE,10775,184.0,435,2.0,2020-06-20
13868,06/21/2020,DE,10822,52.0,435,0.0,2020-06-21
13869,06/22/2020,DE,10847,24.0,504,102.0,2020-06-22
13870,06/23/2020,DE,10889,42.0,505,1.0,2020-06-23
13871,06/24/2020,DE,10980,91.0,507,2.0,2020-06-24
13872,06/25/2020,DE,11017,27.0,507,0.0,2020-06-25
13873,06/26/2020,DE,11107,90.0,507,0.0,2020-06-26
13874,06/27/2020,DE,11253,165.0,507,0.0,2020-06-27
13875,06/28/2020,DE,11416,171.0,507,0.0,2020-06-28
13876,06/29/2020,DE,11376,-42.0,507,0.0,2020-06-29
13877,06/30/2020,DE,11510,108.0,509,2.0,2020-06-30
13878,07/01/2020,DE,11739,229.0,510,0.0,2020-07-01
13879,07/02/2020,DE,11731,-8.0,510,0.0,2020-07-02
13880,07/03/2020,DE,11923,192.0,512,2.0,2020-07-03
13881,07/04/2020,DE,12128,205.0,512,0.0,2020-07-04
13882,07/05/2020,DE,12348,220.0,512,0.0,2020-07-05
13883,07/06/2020,DE,12469,121.0,514,2.0,2020-07-06
13884,07/07/2020,DE,12525,56.0,515,1.0,2020-07-07
13885,07/08/2020,DE,12610,85.0,517,2.0,2020-07-08
13886,07/09/2020,DE,12751,141.0,518,1.0,2020-07-09
13887,07/10/2020,DE,12857,106.0,518,0.0,2020-07-10
13888,07/11/2020,DE,12978,121.0,518,0.0,2020-07-11
13889,07/12/2020,DE,12879,-162.0,517,0.0,2020-07-12
13890,07/13/2020,DE,12969,89.0,518,1.0,2020-07-13
13891,07/14/2020,DE,13050,82.0,521,3.0,2020-07-14
13892,07/15/2020,DE,13114,66.0,521,0.0,2020-07-15
13893,07/16/2020,DE,13337,222.0,521,0.0,2020-07-16
13894,07/17/2020,DE,13429,92.0,523,2.0,2020-07-17
13895,07/18/2020,DE,13429,0.0,523,0.0,2020-07-18
13896,07/19/2020,DE,13519,90.0,523,0.0,2020-07-19
13897,07/20/2020,DE,13746,228.0,525,2.0,2020-07-20
13898,07/21/2020,DE,13792,51.0,527,2.0,2020-07-21
13899,07/22/2020,DE,13924,135.0,529,2.0,2020-07-22
13900,07/23/2020,DE,13924,0.0,529,0.0,2020-07-23
13901,07/24/2020,DE,14202,284.0,578,61.0,2020-07-24
13902,07/25/2020,DE,14175,-28.0,579,1.0,2020-07-25
13903,07/26/2020,DE,14406,231.0,579,0.0,2020-07-26
13904,07/27/2020,DE,14476,70.0,580,1.0,2020-07-27
13905,07/28/2020,DE,14602,126.0,581,1.0,2020-07-28
13906,07/29/2020,DE,14689,88.0,581,0.0,2020-07-29
13907,07/30/2020,DE,14689,0.0,581,0.0,2020-07-30
13908,07/31/2020,DE,14877,188.0,585,4.0,2020-07-31
13909,08/01/2020,DE,14877,0.0,585,0.0,2020-08-01
13910,08/02/2020,DE,14949,72.0,585,0.0,2020-08-02
13911,08/03/2020,DE,15055,106.0,585,0.0,2020-08-03
13912,08/04/2020,DE,15296,241.0,587,2.0,2020-08-04
13913,08/05/2020,DE,15365,69.0,587,0.0,2020-08-05
13914,08/06/2020,DE,15365,0.0,587,0.0,2020-08-06
13915,08/07/2020,DE,15502,140.0,590,3.0,2020-08-07
13916,08/08/2020,DE,15575,72.0,591,1.0,2020-08-08
13917,08/09/2020,DE,15634,58.0,591,0.0,2020-08-09
13918,08/10/2020,DE,15634,0.0,591,0.0,2020-08-10
13919,08/11/2020,DE,15699,66.0,591,0.0,2020-08-11
13920,08/12/2020,DE,15967,268.0,593,1.0,2020-08-12
13921,08/13/2020,DE,15967,0.0,593,0.0,2020-08-13
13922,08/14/2020,DE,16396,434.0,593,0.0,2020-08-14
13923,08/15/2020,DE,16451,54.0,593,0.0,2020-08-15
13924,08/16/2020,DE,16536,86.0,593,0.0,2020-08-16
13925,08/17/2020,DE,16536,0.0,593,0.0,2020-08-17
13926,08/18/2020,DE,16643,107.0,595,2.0,2020-08-18
13927,08/19/2020,DE,16718,75.0,595,0.0,2020-08-19
13928,08/20/2020,DE,16770,52.0,600,5.0,2020-08-20
13929,08/21/2020,DE,16831,64.0,600,0.0,2020-08-21
13930,08/22/2020,DE,16895,71.0,600,0.0,2020-08-22
13931,08/23/2020,DE,16942,45.0,604,7.0,2020-08-23
13932,08/24/2020,DE,16962,10.0,604,0.0,2020-08-24
13933,08/25/2020,DE,16986,17.0,604,-1.0,2020-08-25
13934,08/26/2020,DE,16976,-16.0,604,0.0,2020-08-26
13935,08/27/2020,DE,16976,0.0,604,0.0,2020-08-27
13936,08/28/2020,DE,17349,397.0,604,0.0,2020-08-28
13937,08/29/2020,DE,17456,109.0,604,0.0,2020-08-29
13938,08/30/2020,DE,17343,-131.0,604,0.0,2020-08-30
13939,08/31/2020,DE,17535,193.0,605,2.0,2020-08-31
13940,09/01/2020,DE,17535,0.0,605,0.0,2020-09-01
13941,09/02/2020,DE,17653,110.0,606,1.0,2020-09-02
13942,09/03/2020,DE,17752,99.0,606,0.0,2020-09-03
13943,09/04/2020,DE,17892,140.0,608,2.0,2020-09-04
13944,09/05/2020,DE,18043,151.0,609,1.0,2020-09-05
13945,09/06/2020,DE,18249,206.0,609,0.0,2020-09-06
13946,09/07/2020,DE,18308,60.0,609,0.0,2020-09-07
13947,09/08/2020,DE,18308,0.0,609,0.0,2020-09-08
13948,09/09/2020,DE,18308,0.0,609,0.0,2020-09-09
13949,09/10/2020,DE,18466,158.0,613,4.0,2020-09-10
13950,09/11/2020,DE,18559,93.0,613,0.0,2020-09-11
13951,09/12/2020,DE,18849,291.0,615,2.0,2020-09-12
13952,09/13/2020,DE,18937,88.0,617,2.0,2020-09-13
13953,09/14/2020,DE,19121,191.0,618,2.0,2020-09-14
13954,09/15/2020,DE,19137,16.0,618,-1.0,2020-09-15
13955,09/16/2020,DE,19234,97.0,619,1.0,2020-09-16
13956,09/17/2020,DE,19378,160.0,619,0.0,2020-09-17
13957,09/18/2020,DE,19449,76.0,621,3.0,2020-09-18
13958,09/19/2020,DE,19449,0.0,621,0.0,2020-09-19
13959,09/20/2020,DE,19667,217.0,627,10.0,2020-09-20
13960,09/21/2020,DE,19667,0.0,627,0.0,2020-09-21
13961,09/22/2020,DE,19761,103.0,628,1.0,2020-09-22
13962,09/23/2020,DE,19947,189.0,630,2.0,2020-09-23
13963,09/24/2020,DE,19947,0.0,630,0.0,2020-09-24
13964,09/25/2020,DE,20085,148.0,631,1.0,2020-09-25
13965,09/26/2020,DE,20260,187.0,633,2.0,2020-09-26
13966,09/27/2020,DE,20389,131.0,634,1.0,2020-09-27
13967,09/28/2020,DE,20531,153.0,635,1.0,2020-09-28
13968,09/29/2020,DE,20531,0.0,635,0.0,2020-09-29
13969,09/30/2020,DE,20613,89.0,636,1.0,2020-09-30
13970,10/01/2020,DE,20937,349.0,642,9.0,2020-10-01
13971,10/02/2020,DE,21125,197.0,645,3.0,2020-10-02
13972,10/03/2020,DE,21243,87.0,645,0.0,2020-10-03
13973,10/04/2020,DE,21363,120.0,645,0.0,2020-10-04
13974,10/05/2020,DE,21363,0.0,645,0.0,2020-10-05
13975,10/06/2020,DE,21466,101.0,646,1.0,2020-10-06
13976,10/07/2020,DE,21550,86.0,649,3.0,2020-10-07
13977,10/08/2020,DE,21682,134.0,651,2.0,2020-10-08
13978,10/09/2020,DE,21827,146.0,651,0.0,2020-10-09
13979,10/10/2020,DE,22130,304.0,654,3.0,2020-10-10
13980,10/11/2020,DE,22130,0.0,654,0.0,2020-10-11
13981,10/12/2020,DE,22394,267.0,659,5.0,2020-10-12
13982,10/13/2020,DE,22394,0.0,659,0.0,2020-10-13
13983,10/14/2020,DE,22465,73.0,660,1.0,2020-10-14
13984,10/15/2020,DE,22560,97.0,661,2.0,2020-10-15
13985,10/16/2020,DE,22724,166.0,662,1.0,2020-10-16
13986,10/17/2020,DE,22942,222.0,664,2.0,2020-10-17
13987,10/18/2020,DE,23196,259.0,666,2.0,2020-10-18
13988,10/19/2020,DE,23196,0.0,666,0.0,2020-10-19
13989,10/20/2020,DE,23325,136.0,668,2.0,2020-10-20
13990,10/21/2020,DE,23528,214.0,670,2.0,2020-10-21
13991,10/22/2020,DE,23687,163.0,678,8.0,2020-10-22
13992,10/23/2020,DE,23687,0.0,678,0.0,2020-10-23
13993,10/24/2020,DE,23847,163.0,680,2.0,2020-10-24
13994,10/25/2020,DE,24168,330.0,685,5.0,2020-10-25
13995,10/26/2020,DE,24168,0.0,685,0.0,2020-10-26
13996,10/27/2020,DE,24249,84.0,686,1.0,2020-10-27
13997,10/28/2020,DE,24392,149.0,688,2.0,2020-10-28
13998,10/29/2020,DE,24553,168.0,689,1.0,2020-10-29
13999,10/30/2020,DE,24951,414.0,708,25.0,2020-10-30
14000,10/31/2020,DE,25126,182.0,710,2.0,2020-10-31
14001,11/01/2020,DE,25311,191.0,710,0.0,2020-11-01
14002,11/02/2020,DE,25426,128.0,712,2.0,2020-11-02
14003,11/03/2020,DE,25534,116.0,712,0.0,2020-11-03
14004,11/04/2020,DE,25753,220.0,716,4.0,2020-11-04
14005,11/05/2020,DE,25753,0.0,716,0.0,2020-11-05
14006,11/06/2020,DE,26258,507.0,716,0.0,2020-11-06
14007,11/07/2020,DE,26258,0.0,716,0.0,2020-11-07
14008,11/08/2020,DE,26603,352.0,718,2.0,2020-11-08
14009,11/09/2020,DE,27112,515.0,722,4.0,2020-11-09
14010,11/10/2020,DE,27342,237.0,724,2.0,2020-11-10
14011,11/11/2020,DE,27342,0.0,724,0.0,2020-11-11
14012,11/12/2020,DE,27546,209.0,732,11.0,2020-11-12
14013,11/13/2020,DE,28016,482.0,734,2.0,2020-11-13
14014,11/14/2020,DE,28395,393.0,736,2.0,2020-11-14
14015,11/15/2020,DE,28803,412.0,736,0.0,2020-11-15
14016,11/16/2020,DE,29552,764.0,739,3.0,2020-11-16
14017,11/17/2020,DE,29755,214.0,742,3.0,2020-11-17
14018,11/18/2020,DE,30153,409.0,742,0.0,2020-11-18
14019,11/19/2020,DE,30153,0.0,742,0.0,2020-11-19
14020,11/20/2020,DE,30816,675.0,746,5.0,2020-11-20
14021,11/21/2020,DE,31321,506.0,746,0.0,2020-11-21
14022,11/22/2020,DE,31808,497.0,748,2.0,2020-11-22
14023,11/23/2020,DE,32664,868.0,757,9.0,2020-11-23
14024,11/24/2020,DE,32664,0.0,757,0.0,2020-11-24
14025,11/25/2020,DE,32995,342.0,760,3.0,2020-11-25
14026,11/26/2020,DE,33579,600.0,761,1.0,2020-11-26
14027,11/27/2020,DE,34670,1108.0,763,3.0,2020-11-27
14028,11/28/2020,DE,35251,584.0,770,8.0,2020-11-28
14029,11/29/2020,DE,35654,406.0,772,2.0,2020-11-29
14030,11/30/2020,DE,36343,691.0,777,6.0,2020-11-30
14031,12/01/2020,DE,36343,0.0,777,0.0,2020-12-01
14032,12/02/2020,DE,36698,373.0,779,2.0,2020-12-02
14033,12/03/2020,DE,37456,765.0,779,0.0,2020-12-03
14034,12/04/2020,DE,38398,949.0,782,3.0,2020-12-04
14035,12/05/2020,DE,39096,727.0,782,0.0,2020-12-05
14036,01/22/2020,SD,0,0.0,0,0.0,2020-01-22
14037,01/23/2020,SD,0,0.0,0,0.0,2020-01-23
14038,01/24/2020,SD,0,0.0,0,0.0,2020-01-24
14039,01/25/2020,SD,0,0.0,0,0.0,2020-01-25
14040,01/26/2020,SD,0,0.0,0,0.0,2020-01-26
14041,01/27/2020,SD,0,0.0,0,0.0,2020-01-27
14042,01/28/2020,SD,0,0.0,0,0.0,2020-01-28
14043,01/29/2020,SD,0,0.0,0,0.0,2020-01-29
14044,01/30/2020,SD,0,0.0,0,0.0,2020-01-30
14045,01/31/2020,SD,0,0.0,0,0.0,2020-01-31
14046,02/01/2020,SD,0,0.0,0,0.0,2020-02-01
14047,02/02/2020,SD,0,0.0,0,0.0,2020-02-02
14048,02/03/2020,SD,0,0.0,0,0.0,2020-02-03
14049,02/04/2020,SD,0,0.0,0,0.0,2020-02-04
14050,02/05/2020,SD,0,0.0,0,0.0,2020-02-05
14051,02/06/2020,SD,0,0.0,0,0.0,2020-02-06
14052,02/07/2020,SD,0,0.0,0,0.0,2020-02-07
14053,02/08/2020,SD,0,0.0,0,0.0,2020-02-08
14054,02/09/2020,SD,0,0.0,0,0.0,2020-02-09
14055,02/10/2020,SD,0,0.0,0,0.0,2020-02-10
14056,02/11/2020,SD,0,0.0,0,0.0,2020-02-11
14057,02/12/2020,SD,0,0.0,0,0.0,2020-02-12
14058,02/13/2020,SD,0,0.0,0,0.0,2020-02-13
14059,02/14/2020,SD,0,0.0,0,0.0,2020-02-14
14060,02/15/2020,SD,0,0.0,0,0.0,2020-02-15
14061,02/16/2020,SD,0,0.0,0,0.0,2020-02-16
14062,02/17/2020,SD,0,0.0,0,0.0,2020-02-17
14063,02/18/2020,SD,0,0.0,0,0.0,2020-02-18
14064,02/19/2020,SD,0,0.0,0,0.0,2020-02-19
14065,02/20/2020,SD,0,0.0,0,0.0,2020-02-20
14066,02/21/2020,SD,0,0.0,0,0.0,2020-02-21
14067,02/22/2020,SD,0,0.0,0,0.0,2020-02-22
14068,02/23/2020,SD,0,0.0,0,0.0,2020-02-23
14069,02/24/2020,SD,0,0.0,0,0.0,2020-02-24
14070,02/25/2020,SD,0,0.0,0,0.0,2020-02-25
14071,02/26/2020,SD,0,0.0,0,0.0,2020-02-26
14072,02/27/2020,SD,0,0.0,0,0.0,2020-02-27
14073,02/28/2020,SD,0,0.0,0,0.0,2020-02-28
14074,02/29/2020,SD,0,0.0,0,0.0,2020-02-29
14075,03/01/2020,SD,0,0.0,0,0.0,2020-03-01
14076,03/02/2020,SD,0,0.0,0,0.0,2020-03-02
14077,03/03/2020,SD,0,0.0,0,0.0,2020-03-03
14078,03/04/2020,SD,0,0.0,0,0.0,2020-03-04
14079,03/05/2020,SD,0,0.0,0,0.0,2020-03-05
14080,03/06/2020,SD,0,0.0,0,0.0,2020-03-06
14081,03/07/2020,SD,0,0.0,0,0.0,2020-03-07
14082,03/08/2020,SD,0,0.0,0,0.0,2020-03-08
14083,03/09/2020,SD,0,0.0,0,0.0,2020-03-09
14084,03/10/2020,SD,5,5.0,0,0.0,2020-03-10
14085,03/11/2020,SD,8,3.0,1,1.0,2020-03-11
14086,03/12/2020,SD,8,0.0,1,0.0,2020-03-12
14087,03/13/2020,SD,9,1.0,1,0.0,2020-03-13
14088,03/14/2020,SD,9,0.0,1,0.0,2020-03-14
14089,03/15/2020,SD,9,0.0,1,0.0,2020-03-15
14090,03/16/2020,SD,10,1.0,1,0.0,2020-03-16
14091,03/17/2020,SD,11,1.0,1,0.0,2020-03-17
14092,03/18/2020,SD,11,0.0,1,0.0,2020-03-18
14093,03/19/2020,SD,14,3.0,1,0.0,2020-03-19
14094,03/20/2020,SD,14,0.0,1,0.0,2020-03-20
14095,03/21/2020,SD,14,0.0,1,0.0,2020-03-21
14096,03/22/2020,SD,21,7.0,1,0.0,2020-03-22
14097,03/23/2020,SD,28,7.0,1,0.0,2020-03-23
14098,03/24/2020,SD,30,2.0,1,0.0,2020-03-24
14099,03/25/2020,SD,41,11.0,1,0.0,2020-03-25
14100,03/26/2020,SD,46,5.0,1,0.0,2020-03-26
14101,03/27/2020,SD,58,12.0,1,0.0,2020-03-27
14102,03/28/2020,SD,68,10.0,1,0.0,2020-03-28
14103,03/29/2020,SD,90,22.0,1,0.0,2020-03-29
14104,03/30/2020,SD,101,11.0,1,0.0,2020-03-30
14105,03/31/2020,SD,108,7.0,1,0.0,2020-03-31
14106,04/01/2020,SD,129,21.0,2,1.0,2020-04-01
14107,04/02/2020,SD,165,36.0,2,0.0,2020-04-02
14108,04/03/2020,SD,187,22.0,2,0.0,2020-04-03
14109,04/04/2020,SD,212,25.0,2,0.0,2020-04-04
14110,04/05/2020,SD,240,28.0,2,0.0,2020-04-05
14111,04/06/2020,SD,288,48.0,4,2.0,2020-04-06
14112,04/07/2020,SD,320,32.0,6,2.0,2020-04-07
14113,04/08/2020,SD,393,73.0,6,0.0,2020-04-08
14114,04/09/2020,SD,447,54.0,6,0.0,2020-04-09
14115,04/10/2020,SD,536,89.0,6,0.0,2020-04-10
14116,04/11/2020,SD,626,90.0,6,0.0,2020-04-11
14117,04/12/2020,SD,730,104.0,6,0.0,2020-04-12
14118,04/13/2020,SD,868,138.0,6,0.0,2020-04-13
14119,04/14/2020,SD,1168,300.0,6,0.0,2020-04-14
14120,04/15/2020,SD,1168,0.0,6,0.0,2020-04-15
14121,04/16/2020,SD,1311,143.0,7,1.0,2020-04-16
14122,04/17/2020,SD,1411,100.0,7,0.0,2020-04-17
14123,04/18/2020,SD,1542,131.0,7,0.0,2020-04-18
14124,04/19/2020,SD,1635,93.0,7,0.0,2020-04-19
14125,04/20/2020,SD,1685,50.0,7,0.0,2020-04-20
14126,04/21/2020,SD,1754,69.0,8,1.0,2020-04-21
14127,04/22/2020,SD,1858,104.0,9,1.0,2020-04-22
14128,04/23/2020,SD,1956,98.0,9,0.0,2020-04-23
14129,04/24/2020,SD,2040,84.0,10,1.0,2020-04-24
14130,04/25/2020,SD,2147,107.0,10,0.0,2020-04-25
14131,04/26/2020,SD,2212,65.0,11,1.0,2020-04-26
14132,04/27/2020,SD,2245,33.0,11,0.0,2020-04-27
14133,04/28/2020,SD,2313,68.0,11,0.0,2020-04-28
14134,04/29/2020,SD,2373,60.0,13,2.0,2020-04-29
14135,04/30/2020,SD,2449,76.0,17,4.0,2020-04-30
14136,05/01/2020,SD,2525,76.0,21,4.0,2020-05-01
14137,05/02/2020,SD,2588,63.0,21,0.0,2020-05-02
14138,05/03/2020,SD,2631,45.0,21,0.0,2020-05-03
14139,05/04/2020,SD,2668,37.0,21,0.0,2020-05-04
14140,05/05/2020,SD,2721,53.0,24,3.0,2020-05-05
14141,05/06/2020,SD,2779,56.0,29,5.0,2020-05-06
14142,05/07/2020,SD,2905,128.0,31,2.0,2020-05-07
14143,05/08/2020,SD,3144,237.0,31,0.0,2020-05-08
14144,05/09/2020,SD,3393,251.0,34,3.0,2020-05-09
14145,05/10/2020,SD,3517,124.0,34,0.0,2020-05-10
14146,05/11/2020,SD,3614,95.0,34,0.0,2020-05-11
14147,05/12/2020,SD,3663,49.0,39,5.0,2020-05-12
14148,05/13/2020,SD,3732,69.0,39,0.0,2020-05-13
14149,05/14/2020,SD,3792,62.0,43,4.0,2020-05-14
14150,05/15/2020,SD,3887,95.0,44,1.0,2020-05-15
14151,05/16/2020,SD,3959,70.0,44,0.0,2020-05-16
14152,05/17/2020,SD,3987,29.0,44,0.0,2020-05-17
14153,05/18/2020,SD,4027,39.0,44,0.0,2020-05-18
14154,05/19/2020,SD,4085,58.0,46,2.0,2020-05-19
14155,05/20/2020,SD,4177,93.0,46,0.0,2020-05-20
14156,05/21/2020,SD,4250,72.0,48,2.0,2020-05-21
14157,05/22/2020,SD,4356,106.0,50,2.0,2020-05-22
14158,05/23/2020,SD,4468,113.0,50,0.0,2020-05-23
14159,05/24/2020,SD,4563,95.0,50,0.0,2020-05-24
14160,05/25/2020,SD,4586,23.0,50,0.0,2020-05-25
14161,05/26/2020,SD,4653,66.0,50,0.0,2020-05-26
14162,05/27/2020,SD,4710,57.0,54,4.0,2020-05-27
14163,05/28/2020,SD,4793,83.0,54,0.0,2020-05-28
14164,05/29/2020,SD,4866,73.0,59,5.0,2020-05-29
14165,05/30/2020,SD,4960,94.0,62,4.0,2020-05-30
14166,05/31/2020,SD,4993,33.0,62,-1.0,2020-05-31
14167,06/01/2020,SD,5034,41.0,62,1.0,2020-06-01
14168,06/02/2020,SD,5067,33.0,62,0.0,2020-06-02
14169,06/03/2020,SD,5162,95.0,62,-1.0,2020-06-03
14170,06/04/2020,SD,5247,85.0,64,2.0,2020-06-04
14171,06/05/2020,SD,5277,30.0,65,1.0,2020-06-05
14172,06/06/2020,SD,5367,90.0,65,0.0,2020-06-06
14173,06/07/2020,SD,5438,71.0,65,1.0,2020-06-07
14174,06/08/2020,SD,5471,33.0,65,0.0,2020-06-08
14175,06/09/2020,SD,5523,52.0,68,3.0,2020-06-09
14176,06/10/2020,SD,5604,81.0,69,1.0,2020-06-10
14177,06/11/2020,SD,5665,61.0,73,4.0,2020-06-11
14178,06/12/2020,SD,5742,77.0,74,0.0,2020-06-12
14179,06/13/2020,SD,5833,91.0,75,2.0,2020-06-13
14180,06/14/2020,SD,5898,65.0,75,0.0,2020-06-14
14181,06/15/2020,SD,5928,30.0,75,0.0,2020-06-15
14182,06/16/2020,SD,5966,38.0,77,1.0,2020-06-16
14183,06/17/2020,SD,6050,84.0,78,2.0,2020-06-17
14184,06/18/2020,SD,6109,59.0,78,-1.0,2020-06-18
14185,06/19/2020,SD,6158,49.0,81,3.0,2020-06-19
